ID,Energy,Performance
0,0.23481890265945818,0.12222822938263597
1,0.19800653916973365,0.14870113248384897
2,0.17814183478692666,0.2100285216130243
3,0.22018864287801662,0.12954013795314842
4,0.19458693178638753,0.15119643201999702
5,0.18904506981953803,0.1618836106849924
6,0.20927732492709858,0.13259384530737026
7,0.24935358859367035,0.11877848973003306
8,0.1788128946529278,0.19730925772752614
9,0.22624550221125575,0.12456593584777786
10,0.18167407008689615,0.17566617232847861
11,0.19907845848977368,0.14138671882116738
12,0.1878314773709378,0.1701750102936515
13,0.1930371432302009,0.15642683673357843
14,0.18353633893541785,0.17426286524243828
15,0.2074711923903325,0.13554985406699438
