ID,Energy,Performance
0,0.1957404574220504,0.10089784230051116
1,0.20917494804602876,0.09095691228707069
2,0.15910574409637354,0.1909601166631737
3,0.16755863262718299,0.15910503566709436
4,0.20864702508179675,0.09265801803566172
5,0.16175077032751814,0.17590930142809688
6,0.17574068452384664,0.13294299653748254
7,0.16848265305995727,0.15389802401451003
8,0.21185421696986254,0.08663379096202736
9,0.17786878803400638,0.12761278558006872
10,0.1781909887071857,0.11603822084281461
11,0.20857738644511015,0.09308195102320108
12,0.1954506364971395,0.10235374361687284
13,0.172715528919196,0.13902116062502448
14,0.19574977214415512,0.09468473616341443
15,0.20397467176250003,0.09316415023627796
16,0.22924666608353578,0.08047621407541111
17,0.222820394947766,0.0812494439611343
18,0.1885181767487149,0.10320240571023802
19,0.16451848475552594,0.17127370367561842
20,0.2164090273673636,0.08449243180102456
21,0.16731529660115566,0.1606542818525434
22,0.18371754639929208,0.11062581067232388
23,0.1738982324915605,0.1389140827154958
24,0.16992829793058828,0.1406058340742209
