ID,Energy,Performance
0,0.20056775755572864,0.1289856149961877
1,0.23968176882968714,0.09953920793383407
2,0.2018469385087536,0.12541370876599936
3,0.17881677412458813,0.16810101868018062
4,0.2159321153470219,0.1055005335635947
5,0.21562813477180007,0.10603631949812294
6,0.1783423788447365,0.19527013348989383
7,0.18864024501173418,0.14079775535594008
8,0.18147720640869935,0.1504544280929617
9,0.20651710441683702,0.11509760718648139
10,0.2105219391979965,0.10974540470626933
11,0.178422678967337,0.17195051536061104
12,0.21736279586468654,0.10160355962275176
13,0.20602513233237157,0.11521781556922811
14,0.2217205942958541,0.10073220037100954
15,0.19700234288991053,0.129365837141279
16,0.2031217475662149,0.12015100597243736
