ID,Energy,Performance
0,0.2170945448650574,0.22768120287256802
1,0.28896195918011325,0.11488089774889708
2,0.21527485959614767,0.22769303253360745
3,0.2185346272067169,0.20520974192982566
4,0.2549644643132807,0.14220415139518616
5,0.21849779218436463,0.2181942226383
6,0.20703875958633672,0.233561768167198
7,0.2704979426892761,0.12185754232673116
8,0.23213756359975393,0.17710675045330035
9,0.26082782624840817,0.13547633761852607
10,0.26800063366787835,0.12839261421231793
11,0.2199762040480899,0.20465476765933846
12,0.2421415688589864,0.15437075381455578
13,0.24691930861981715,0.15392999696100088
14,0.2174815323791277,0.21929050588117716
15,0.2481655455574501,0.15239132518718398
16,0.21741744471493918,0.22271702838914692
17,0.2149800035938325,0.2328740161495269
18,0.28376663861695767,0.11735084939005859
19,0.25766933297137107,0.13631420395559393
20,0.2562487670377363,0.14209768444583137
21,0.2027233477074903,0.258544992484086
22,0.22968341924655394,0.18434038421923218
23,0.2620834697430618,0.13102022668078067
24,0.23268841861183123,0.16475943976356996
25,0.23170556527078037,0.18429306557507452
26,0.22710233032944752,0.18613441350376203
27,0.22625582810932418,0.18806060865645646
28,0.26853460962436687,0.12433708007252807
29,0.21739643380720133,0.22351369487224987
30,0.27820683594718365,0.11822950766174511
31,0.24838655569156484,0.14649138372361015
32,0.20153082484779855,0.25932248675791825
33,0.22190639438405713,0.19128623088642915
