ID,Energy,Performance
0,0.24256600432755523,0.11319801556517695
1,0.2123053016031767,0.1396119324321321
2,0.20457305577818716,0.1534044106155904
3,0.20315899338852808,0.1543087515579465
4,0.2317802812177587,0.11322200432432662
5,0.22699790952253387,0.11699441308854922
6,0.21182867345590697,0.14003984956225807
7,0.2434860968856663,0.10877614642456367
8,0.19932826896559055,0.15960409375230408
9,0.19675150921817838,0.16063596317161027
10,0.24933927288999572,0.10489878683906119
11,0.1865579062973382,0.18276206572849452
12,0.2545415993931489,0.10426573054061844
13,0.19992727219418305,0.15558879880169094
14,0.2134367124171293,0.13480906535208267
15,0.1913479655433253,0.17944262118115717
16,0.21382868811588743,0.13298009885485426
17,0.21562194341640903,0.1296705320318726
18,0.21696234834294909,0.12149001238596079
19,0.20381261398358386,0.15383356246126081
20,0.20416579436802942,0.1535397001616772
21,0.21097213727677325,0.14236887585499639
22,0.20002327718858814,0.15525436727707478
23,0.21594410542742937,0.12668869399198002
24,0.19202420184004254,0.1644274218328047
25,0.24712329168766647,0.1054168382039334
26,0.23066478184608172,0.11687358735312621
27,0.20795584628402633,0.1435854234421682
28,0.25475112984648723,0.10034815450595327
29,0.22033342874239423,0.11771319392336511
30,0.20521541321747486,0.14593244130426886
31,0.1827315619905327,0.2137484870324882
