ID,Energy,Performance
0,0.20962198960280576,0.21048076080914682
1,0.20385051882129326,0.23411608258623817
2,0.19921966775028074,0.24106982537026553
3,0.23597367224763505,0.1756948733845218
4,0.2287983486739244,0.18504832719571365
5,0.22687221751735775,0.18709884363161614
6,0.20441322226606579,0.2299612394003699
7,0.24176762039943547,0.17293241977922125
8,0.28127694026070454,0.15197082183424096
9,0.21440924214768436,0.19720659592327724
10,0.19801323976935647,0.26086610562735674
11,0.23952202000280828,0.17398248417032222
12,0.2837826969887242,0.15164299871523104
13,0.25952858886471053,0.15819392741064964
14,0.20022892731579064,0.23769637663861468
15,0.24588901289901904,0.16311432726326275
16,0.22474661038264737,0.18755279660025675
17,0.20723981567872624,0.21760795598850596
18,0.21056809032176552,0.20626161238980575
19,0.20792764030259123,0.21059086205458843
20,0.2743896347017089,0.1540906047382462
21,0.1922185224299797,0.2746049092179931
22,0.2632932492594216,0.15669964170345135
23,0.2402880453636063,0.17348197192284667
24,0.21461957221718378,0.19160001915799832
25,0.1951981841703418,0.2743045637061644
26,0.21957399486199766,0.18763103145403676
27,0.24417492111767702,0.17111813443839108
28,0.2044921067252888,0.22561080908005163
29,0.2741583656370743,0.15587264205398166
30,0.25301844161400494,0.16211082215099668
31,0.19873610516059045,0.25068088174878184
32,0.1980454601822784,0.2534045995606254
33,0.25489235348066336,0.15986471858064422
34,0.2926380116945566,0.14774995606445102
35,0.23085438706561495,0.17790262279485047
