ID,Energy,Performance
0,0.26108535269336364,0.1236645325327445
1,0.19154549353551142,0.22542353202322735
2,0.18762045254878626,0.27187541729103754
3,0.23730699921831194,0.13550672120395044
4,0.1911590596227146,0.23666558402447072
5,0.20372944610850927,0.19187905078637502
6,0.1952436375459155,0.21212489552067135
7,0.20643846111276362,0.18331724618521109
8,0.19314691579216786,0.221688089694183
9,0.2510055582841605,0.1267240314545679
10,0.26625478178459955,0.12127792732181548
11,0.2005886005022172,0.2010819451224573
12,0.20138386402783637,0.1970219279700938
13,0.22109796000249035,0.1532163077718679
14,0.1983844831522076,0.20292200118458914
15,0.24900187812588598,0.12964520486443992
16,0.23137291694048806,0.1392441240520618
17,0.2245819181095608,0.14395960807916836
18,0.19315305515395093,0.22113653032999236
19,0.21185052469925775,0.17458770828609027
20,0.19312348245353106,0.22341639616949424
21,0.2204784897515893,0.16424400968844954
22,0.2126003050657517,0.16584902129798995
23,0.24921917694505316,0.1283347067858575
24,0.2609219246120957,0.12669004912407275
25,0.21952602397636958,0.164959163477011
26,0.22064235018227848,0.16273963805768324
27,0.2241296806148355,0.15050164237038954
28,0.24548186207707545,0.13374116486636559
29,0.2038882912859109,0.1900132901409199
