ID,Energy,Performance
0,0.19969179271852644,0.1287626829948754
1,0.19577073559126587,0.13507931835868933
2,0.19952183515521718,0.13246279365613314
3,0.18139065690135328,0.1565434642446668
4,0.19043380460325923,0.13617591936278337
5,0.1708586458115125,0.18415705221903186
6,0.2082531744076411,0.11817711274233014
7,0.19682877631871964,0.13258610286824898
8,0.16878296770498907,0.1917698526162911
9,0.1583112981376254,0.20311079608026877
10,0.2125654413472938,0.10745087988381234
11,0.18451084939695833,0.14984822454757699
12,0.24352942571471092,0.09777135702205081
13,0.18764096706292713,0.14057717387967156
14,0.18663009285304313,0.14516481052096222
15,0.18556195128849373,0.14763566683085644
16,0.23031392962527206,0.10366416911282775
17,0.2229827420610717,0.10517308008057315
18,0.17623562881443863,0.16095039198646968
19,0.1710560952183958,0.16788123737707455
20,0.20197124423428875,0.12039300765017692
21,0.23260515081208535,0.10284472183177085
22,0.1636746669688137,0.1947225993248195
