ID,Energy,Performance
0,0.19821477300932036,0.11166898516479734
1,0.17810546350948675,0.15192016695526814
2,0.19531405340596852,0.11226556044434814
3,0.187797231197774,0.12289294740366889
4,0.2050548215892888,0.10659117197301432
5,0.1748997706758549,0.1567311887176869
6,0.20453702531341791,0.10720022872294471
7,0.1993922475914565,0.10740344266256288
8,0.1817161417778129,0.13050586424333718
9,0.17917140711412227,0.1484573390168229
10,0.21191351961139676,0.09901686968233293
11,0.17107590368660172,0.17767860642823027
12,0.18604683478285497,0.125666369126615
13,0.18513612035838,0.1285103891663958
14,0.17836801840078279,0.15149891732995607
15,0.1777746187491801,0.15196970279083727
16,0.1745258676447263,0.17151256503772427
17,0.19020538612344365,0.11483771845742288
18,0.1786924638427082,0.15098074128622724
19,0.2236472183762825,0.09762733098772704
20,0.17015924703791563,0.18147316844660885
21,0.1724726920515439,0.17416624265421587
22,0.20639703291032305,0.10158844262648362
23,0.2159846745466653,0.09781825847994025
24,0.18808181802806823,0.12050352591787077
25,0.17981115611457163,0.1360281347944195
26,0.17187618415958436,0.17503389986857404
27,0.1894431358854118,0.11682227224778216
28,0.19667189734761967,0.11225795454833559
