ID,Energy,Performance
0,0.25381533950907004,0.10988828817890701
1,0.22202275819361472,0.1324919242708495
2,0.20106499483772233,0.1491797020473301
3,0.21001611998641478,0.14566058705618512
4,0.2336790703232854,0.11472847221330429
5,0.2223175165354092,0.12835360194447915
6,0.2169148899981465,0.13661647086841958
7,0.20823893200236776,0.14657492186943646
8,0.1841605594103698,0.19869854385876845
9,0.1756749921501672,0.2423795119889701
10,0.22394037938159214,0.11918690511908417
11,0.17872658697089797,0.22468960831400253
12,0.20068679584146792,0.1587003650568132
13,0.1806425161925632,0.21775084376338902
14,0.2257652095749626,0.11629727088803252
15,0.20951698992425205,0.14633839961054376
16,0.18180765762580825,0.20703402721757128
17,0.1809233826004242,0.21324991623656428
18,0.19375089162172174,0.16940013705682722
19,0.1981736915623782,0.1605631237749233
20,0.18859823084440386,0.17963970632014095
21,0.23395681995109738,0.11230557835295986
22,0.21055710395209543,0.139614209547514
