ID,Energy,Performance
0,0.2368942059819374,0.11630872621550137
1,0.18459754768335848,0.18103492784017639
2,0.20977314181866907,0.128745100047895
3,0.20037872369627407,0.14648073802783215
4,0.2370231585238852,0.11565795013083886
5,0.17525281686908445,0.19257768346161452
6,0.24964328390362997,0.10857369432053487
7,0.2246985418713865,0.11891223869217885
8,0.1876535425743129,0.1645706398155379
9,0.22848595918733236,0.11658462752201243
10,0.18505339041031338,0.1656701636613083
11,0.1747056252435331,0.20134183539262782
12,0.23828563096253358,0.1143015033968308
13,0.2231074658922783,0.12357827669023734
14,0.20104395649483908,0.13725906336812235
15,0.1895512190028072,0.152210587794265
16,0.17143726445307741,0.21376188370392607
17,0.19999610437076065,0.15114453126674005
18,0.22320575838928733,0.1221991782957095
19,0.2542683516826191,0.10767783135042876
20,0.20996485727613828,0.12537714504592878
21,0.1863484166025586,0.16504387585828875
22,0.24030585739417973,0.1109721174384523
23,0.20799269497376363,0.1359338391932091
24,0.17931915041736873,0.1827789016311848
25,0.1931482735103252,0.15114759230194544
