ID,Energy,Performance
0,0.18382536687466647,0.18348853698288511
1,0.2631646626948528,0.10747086807873327
2,0.19796145123566097,0.16687470139568925
3,0.2010183057970742,0.16206293647055633
4,0.2545792166544978,0.10980951162735536
5,0.2193556510713704,0.1317194440961904
6,0.20212507569953755,0.15128692104647892
7,0.1913957357349325,0.18108021909508915
8,0.24175348955842194,0.11328369866123614
9,0.18316027177575323,0.19132954734127805
10,0.19558232950250254,0.16904201807382008
11,0.1827517133578493,0.19447950515547754
12,0.23256641380445925,0.1186816598502997
13,0.19560308489740605,0.1682611995676379
14,0.2139029782146763,0.1356358196413021
15,0.20996424998535587,0.14967742263395264
16,0.20206225603762912,0.1565866181219356
17,0.20200524788629373,0.15891276688024994
18,0.17602567396226487,0.20444590052283285
19,0.2000323784160497,0.16471162023969668
20,0.18223375094725314,0.20272521965417803
21,0.19213388982390664,0.1698732392934471
22,0.21125200693137944,0.14508717551664901
23,0.22188679454142338,0.12052855927867365
24,0.18874946900781372,0.18317404946412175
