ID,Energy,Performance
0,0.20608587404671183,0.0929198104625682
1,0.15662197357592858,0.1799037325369887
2,0.18898850536443004,0.11288192460761218
3,0.16344885397599881,0.1634470642904572
4,0.1834705940848966,0.11504467850136105
5,0.19462814434227327,0.09449233611026453
6,0.15806288777032065,0.16474301701657387
7,0.16407466822816302,0.15592532376607338
8,0.1687871684560722,0.1397035107378664
9,0.208817348469494,0.09165591856395304
10,0.178004562410504,0.11742451896204809
11,0.17681855411980837,0.12566222025479473
12,0.2231713518177985,0.07907165749456609
13,0.18633145923764777,0.11292016583559596
14,0.1709551898498473,0.12879066172389136
15,0.1937249635763769,0.09969642645381369
16,0.18530919319815167,0.11431558438197348
17,0.2073143372944156,0.09270446213326565
18,0.19109733644469987,0.10447406916408923
19,0.1612618071243113,0.16377076276571376
20,0.1900192271629982,0.10595601331721795
21,0.17076942739273063,0.13562483269462755
22,0.20958197809975984,0.0860636218151141
23,0.16631535630146457,0.14492363149516632
