ID,Energy,Performance
0,0.2195254336458035,0.1287646109994034
1,0.19278324895222265,0.17070117499885273
2,0.22159564231869094,0.12869513598406365
3,0.21107083723948492,0.13513761577044603
4,0.18456937006099927,0.2144638483464521
5,0.1979029899854477,0.1622696276479117
6,0.20134208336586829,0.14374061981062
7,0.20964460260638784,0.1370684687961573
8,0.2077992284675522,0.13991843165783108
9,0.23023141883810977,0.11894186364710262
10,0.1981937341354462,0.1538236328931691
11,0.19481788735618658,0.16268775251087383
12,0.21426693052070803,0.13125551338424485
13,0.23048982637999574,0.11641335552001306
14,0.18521353431613174,0.18048886615075269
15,0.2121011386385472,0.13469038363806024
16,0.19113217978507402,0.17118495056438354
17,0.22185851992111028,0.12163672937973044
18,0.19909050436453868,0.15239015298950775
19,0.21440407578217283,0.1298607015319347
20,0.2050962684600424,0.14083584179922864
