ID,Energy,Performance
0,0.2551801596093099,0.12816955590318743
1,0.20285869576035376,0.18214637464573072
2,0.20211815394057087,0.18424330924644325
3,0.19645082473793665,0.203783801990619
4,0.23220971143794517,0.14642428331308577
5,0.25530258505287545,0.12795530388963638
6,0.19883107481876824,0.20000450790288557
7,0.19299067655382743,0.21365357678034938
8,0.19285451127630798,0.21410436706890837
9,0.2033524490241148,0.17956243458159188
10,0.19515839958766384,0.20722981516838412
11,0.1867443366562298,0.236362517445964
12,0.19935495002619788,0.197413730008527
13,0.21175673553523558,0.16594654184334223
14,0.2021121647821807,0.1878063252968568
15,0.24979696312677763,0.12862110595065973
16,0.1999481409344089,0.19586787387292934
17,0.2325927533473453,0.13814088513432912
18,0.22556174562476572,0.14757759734347764
19,0.2137764911264892,0.16252433444486064
20,0.20034272078129603,0.19190117258658151
21,0.20104362846467289,0.18950691899779695
22,0.23557456154296247,0.13807883815640953
23,0.2645856924819068,0.12466048273561833
24,0.19837968604303247,0.20017393414055185
25,0.18945865846903526,0.21962629485078458
26,0.2380356652620624,0.13276381805192242
27,0.22560516702309505,0.14725621932315103
28,0.19399764784611778,0.20892914260446874
29,0.2613812285155461,0.12538833177456127
30,0.2167863955210254,0.15839580450997956
31,0.21709228297822167,0.15145287430725812
32,0.19709025547195466,0.2026094679636258
33,0.20530931845227088,0.16678151688906076
34,0.2049305922599462,0.1753898386297393
